CustomerID,Recency,Frequency,Monetary,Segment
14554.0,9,4,2381.04,3
14555.0,56,2,324.14,3
14557.0,63,2,0.0,3
14560.0,6,24,2174.1800000000003,0
14561.0,75,3,1080.76,3
14562.0,3,22,4709.220000000001,0
14565.0,95,6,3073.77,3
14566.0,110,1,1432.0,3
14567.0,34,3,1524.46,3
14569.0,0,1,227.38999999999996,3
14570.0,280,2,218.06,1
14572.0,2,10,2803.6900000000005,3
14573.0,179,13,1603.72,1
14576.0,371,1,35.400000000000006,1
14577.0,12,4,859.7100000000002,3
14578.0,2,1,168.63,3
14581.0,16,1,138.6,3
14582.0,40,1,114.11,3
14583.0,5,5,1052.55,3
14584.0,168,5,1029.26,1
14585.0,49,1,157.05,3
14586.0,226,3,134.16000000000003,1
14587.0,18,10,1598.2400000000002,3
14589.0,371,1,39.75,1
14591.0,14,4,1447.14,3
14592.0,34,3,570.4599999999999,3
14593.0,21,3,617.99,3
14594.0,6,2,379.8299999999999,3
14595.0,19,6,1740.6000000000001,3
14597.0,10,2,883.1500000000001,3
14598.0,43,1,221.97,3
14600.0,305,1,393.33,1
14601.0,10,1,213.96000000000004,3
14603.0,274,1,660.0,1
14606.0,0,128,11713.85,0
14607.0,15,17,11341.1,0
14608.0,3,4,1785.1499999999999,3
14609.0,71,4,601.5600000000001,3
14616.0,242,3,406.08000000000004,1
14618.0,8,4,538.59,3
14619.0,238,2,379.50999999999993,1
14620.0,203,3,393.2800000000001,1
14621.0,0,6,1765.7599999999998,3
14622.0,184,1,320.58,1
14623.0,31,6,869.3499999999999,3
14624.0,56,2,225.84999999999997,3
14625.0,184,5,848.48,1
14626.0,8,7,2757.07,3
14627.0,311,1,-21.849999999999998,1
14628.0,90,2,671.9599999999999,3
14629.0,3,3,939.21,3
14631.0,50,3,1006.98,3
14632.0,262,1,114.56,1
14633.0,265,1,344.9000000000001,1
14636.0,35,2,609.8500000000001,3
14638.0,50,1,443.6,3
14639.0,51,8,2952.34,3
14640.0,15,8,2042.1499999999999,3
14641.0,21,1,110.46,3
14642.0,58,1,96.12,3
14643.0,169,3,668.6099999999999,1
14644.0,8,4,780.4599999999999,3
14645.0,156,2,597.0899999999999,1
14646.0,1,77,279489.02,2
14647.0,200,1,243.21999999999997,1
14649.0,4,4,1417.29,3
14651.0,66,2,654.5999999999999,3
14652.0,76,1,114.18,3
14653.0,0,7,1947.5499999999997,3
14655.0,3,5,1930.15,3
14656.0,168,2,291.05,1
14657.0,17,5,838.27,3
14658.0,4,2,247.14999999999998,3
14659.0,8,12,2456.5299999999997,3
14660.0,86,2,285.73999999999995,3
14661.0,26,1,107.95,3
14662.0,28,4,771.1700000000001,3
14664.0,19,2,637.8900000000001,3
14665.0,60,7,1258.38,3
14666.0,23,1,195.25,3
14667.0,10,27,9231.2,0
14669.0,241,3,1269.9900000000002,1
14670.0,279,2,411.53000000000003,1
14672.0,234,2,765.55,1
14673.0,2,5,1736.4,3
14675.0,15,1,604.7500000000001,3
14676.0,30,8,2543.24,3
14679.0,371,1,-2.55,1
14680.0,24,23,26932.339999999997,0
14681.0,70,3,498.95,3
14682.0,187,2,52.0,1
14684.0,25,5,1236.2799999999997,3
14687.0,106,1,628.3799999999999,3
14688.0,7,27,5107.38,0
14689.0,208,1,112.80000000000001,1
14690.0,43,3,358.60999999999996,3
14691.0,30,5,2114.33,3
14692.0,136,5,582.0500000000001,3
14693.0,264,1,172.9,1
14696.0,3,9,2070.9700000000003,3
14697.0,217,2,188.60999999999996,1
14698.0,1,5,1250.76,3
14699.0,213,1,109.13000000000001,1
14700.0,31,3,2235.2999999999997,3
14701.0,10,12,2486.2200000000003,3
14702.0,0,18,3250.6400000000003,3
14703.0,14,1,318.16999999999996,3
14704.0,10,9,1546.9099999999999,3
14705.0,198,1,179.0,1
14708.0,2,4,1096.6699999999998,3
14709.0,14,14,4911.140000000001,3
14710.0,13,4,606.13,3
14711.0,9,12,2838.2,3
14712.0,28,3,917.07,3
14713.0,8,12,2664.2599999999998,3
14714.0,23,1,160.19,3
14715.0,24,4,867.3800000000001,3
14716.0,42,2,329.67999999999995,3
14719.0,1,6,1592.18,3
14720.0,5,3,663.8100000000002,3
14722.0,146,1,187.92,1
14723.0,9,6,1158.3,3
14725.0,24,1,718.08,3
14727.0,273,1,268.58,1
14729.0,373,1,313.49000000000007,1
14730.0,0,8,2005.06,3
14731.0,46,3,380.02000000000004,3
14732.0,7,10,2686.34,3
14733.0,8,15,9451.54,0
14735.0,3,34,5807.6900000000005,0
14737.0,3,3,1164.55,3
14738.0,38,9,1289.94,3
14739.0,1,8,3899.1,3
14740.0,190,4,1423.2099999999996,1
14741.0,11,6,1400.3400000000001,3
14744.0,15,9,1088.53,3
14745.0,112,6,1167.1600000000003,3
14747.0,247,2,294.29999999999995,1
14748.0,28,6,1311.79,3
14752.0,43,1,389.63999999999993,3
14753.0,86,1,563.1499999999999,3
14754.0,44,2,638.05,3
14755.0,9,12,4965.38,3
14756.0,14,1,738.9599999999998,3
14757.0,74,1,420.50000000000006,3
14758.0,144,4,1484.06,3
14759.0,4,3,1625.97,3
14760.0,293,2,53.8,1
14761.0,58,2,255.89999999999998,3
14762.0,263,1,300.52,1
14764.0,43,2,250.55,3
14765.0,28,3,254.11,3
14766.0,7,8,2423.0699999999997,3
14768.0,16,3,139.50000000000003,3
14769.0,2,10,10641.6,3
14770.0,231,2,876.42,1
14772.0,111,1,139.26,3
14775.0,57,3,1011.8999999999999,3
14776.0,50,13,2195.5800000000004,3
14777.0,3,2,-17.45,3
14778.0,126,2,730.8599999999999,3
14779.0,280,3,386.15,1
14780.0,54,2,447.68,3
14782.0,319,1,200.10000000000002,1
14784.0,25,2,289.99,3
14785.0,9,2,77.4,3
14788.0,6,2,679.4399999999998,3
14789.0,28,1,197.64000000000001,3
14790.0,16,4,745.0600000000001,3
14792.0,63,2,0.0,3
14793.0,3,2,214.14000000000001,3
14794.0,2,9,1272.11,3
14795.0,165,1,131.45,1
14796.0,0,27,7839.51,0
14798.0,52,3,173.74,3
14799.0,50,1,157.70000000000002,3
14800.0,47,16,4236.34,3
14801.0,60,1,193.13999999999996,3
14803.0,161,3,845.55,1
14804.0,8,1,353.27,3
14805.0,14,4,554.6500000000001,3
14806.0,74,1,193.39,3
14808.0,39,15,2175.3700000000003,3
14810.0,40,11,2087.88,3
14813.0,369,2,155.42999999999998,1
14815.0,36,2,778.5,3
14816.0,196,1,271.85,1
14817.0,199,2,1110.3400000000001,1
14818.0,73,3,657.8,3
14819.0,63,2,272.07,3
14820.0,20,4,507.28999999999996,3
14821.0,366,1,48.800000000000004,1
14823.0,179,3,321.42999999999995,1
14824.0,9,4,1127.7100000000003,3
14825.0,3,12,2226.9100000000003,3
14828.0,196,3,2139.76,1
14829.0,28,6,644.65,3
14830.0,52,1,197.13,3
14834.0,17,8,1698.3500000000001,3
14836.0,9,3,102.44999999999999,3
14837.0,89,5,1641.2000000000005,3
14840.0,267,1,62.85,1
14841.0,52,6,3295.7599999999998,3
14842.0,34,8,2456.8,3
14844.0,63,4,3189.8100000000004,3
14847.0,148,1,309.4,1
14849.0,21,28,7904.280000000001,0
14850.0,311,2,278.15000000000003,1
14851.0,22,2,511.3499999999999,3
14852.0,57,6,2836.69,3
14853.0,8,3,463.04999999999995,3
14854.0,77,8,2749.8900000000003,3
14855.0,118,2,645.65,3
14856.0,35,3,1311.38,3
14857.0,59,3,1165.65,3
14859.0,12,5,1352.0400000000002,3
14860.0,8,2,168.62,3
14861.0,51,1,125.79000000000002,3
14862.0,25,2,841.2,3
14863.0,28,1,266.76,3
14865.0,6,2,52.2,3
14866.0,10,13,14197.45,0
14867.0,185,4,701.33,1
14868.0,2,9,2939.6400000000003,3
14869.0,3,3,721.95,3
14870.0,261,1,327.24999999999994,1
14871.0,2,4,522.38,3
14873.0,209,1,519.6800000000001,1
14875.0,8,5,1448.72,3
14878.0,12,9,1485.5400000000002,3
14880.0,76,3,706.1900000000002,3
14881.0,19,1,255.4,3
14882.0,26,2,589.7,3
14883.0,18,7,756.6400000000001,3
14885.0,131,1,765.3199999999999,3
14886.0,252,1,364.79999999999995,1
14887.0,78,1,1862.0,3
14888.0,206,1,369.2,1
14889.0,335,1,135.9,1
14890.0,253,1,125.65,1
14891.0,147,2,554.38,1
14893.0,9,2,1237.8500000000001,3
14894.0,84,1,655.7499999999999,3
14895.0,7,24,11020.26,0
14896.0,204,2,468.77000000000004,1
14897.0,7,4,1366.38,3
14898.0,22,8,1228.3200000000002,3
14901.0,10,10,1414.99,3
14902.0,20,2,314.11,3
14903.0,20,10,2744.4799999999996,3
14904.0,1,2,1025.44,3
14905.0,153,3,599.9,1
14907.0,2,10,3478.85,3
14908.0,73,1,277.79999999999995,3
14910.0,2,7,389.86,3
14911.0,0,248,132572.62,2
14912.0,16,3,841.52,3
14913.0,35,4,1227.43,3
14915.0,85,3,258.83000000000004,3
14916.0,70,5,1264.8400000000001,3
14918.0,115,2,1610.1499999999996,3
14920.0,212,2,977.77,1
14921.0,29,2,1316.0700000000002,3
14923.0,50,1,749.1,3
14924.0,245,1,310.05,1
14929.0,31,1,223.88,3
14930.0,108,3,2372.8599999999997,3
14931.0,4,6,964.6800000000001,3
14932.0,365,1,363.53,1
14934.0,72,3,1888.84,3
14935.0,296,1,1784.71,1
14936.0,8,9,8117.420000000002,3
14937.0,56,4,1617.6299999999999,3
14944.0,29,14,5842.950000000001,3
14946.0,13,1,100.9,3
14947.0,71,2,290.82000000000005,3
14948.0,22,7,1066.5700000000002,3
14950.0,8,2,361.25,3
14951.0,78,1,311.69000000000005,3
14952.0,45,15,7912.790000000001,3
14953.0,24,1,289.82000000000005,3
14954.0,11,1,336.16999999999996,3
14957.0,252,1,58.49,1
14958.0,146,3,499.68,1
14959.0,58,5,684.9699999999998,3
14960.0,7,2,221.26999999999998,3
14961.0,10,12,7006.58,3
14962.0,270,1,126.70000000000002,1
14963.0,9,5,1487.8,3
14964.0,246,1,206.21,1
14965.0,95,2,599.0,3
14966.0,14,1,191.32,3
14967.0,49,1,463.8,3
14968.0,29,1,147.59000000000003,3
14970.0,67,4,1592.06,3
14971.0,34,3,1116.5700000000002,3
14972.0,127,1,114.77,3
14973.0,106,3,1314.4499999999998,3
14974.0,36,1,114.39,3
14975.0,56,1,279.94,3
14976.0,56,8,765.86,3
14978.0,71,5,1931.42,3
14981.0,245,1,102.12,1
14984.0,18,2,213.27,3
14985.0,197,2,296.75,1
14987.0,15,2,326.4,3
14988.0,211,1,334.53999999999996,1
14995.0,38,2,233.23000000000002,3
14997.0,45,4,540.98,3
14998.0,169,2,429.87,1
15000.0,47,1,490.52000000000004,3
15002.0,115,4,1641.7599999999998,3
15004.0,146,1,1246.3200000000002,1
15005.0,15,35,6180.49,0
15006.0,50,1,502.09000000000003,3
15007.0,158,1,156.91000000000003,1
15009.0,11,3,1261.78,3
15010.0,35,1,308.94,3
15012.0,53,2,423.04,3
15014.0,42,2,260.17,3
15016.0,172,1,170.04,1
15017.0,33,1,125.58000000000001,3
15018.0,38,4,456.26,3
15019.0,266,1,265.99999999999994,1
15021.0,8,13,1872.2800000000002,3
15022.0,11,4,905.0400000000001,3
15023.0,2,12,6763.16,3
15024.0,9,10,1661.33,3
15025.0,32,1,377.01,3
15026.0,79,3,469.0,3
15027.0,30,6,1051.95,3
15028.0,7,4,627.1300000000001,3
15030.0,71,2,518.28,3
15031.0,3,4,668.1400000000001,3
15032.0,255,5,4464.1,1
15033.0,4,11,2571.02,3
15034.0,15,11,4277.66,3
15035.0,89,1,252.73000000000002,3
15036.0,71,3,465.5499999999999,3
15038.0,42,7,665.59,3
15039.0,9,52,19786.440000000002,0
15041.0,169,1,180.35000000000002,1
15042.0,198,1,135.93,1
15043.0,30,1,537.0,3
15044.0,18,22,7629.380000000001,0
15045.0,151,3,633.66,1
15046.0,8,16,5064.009999999999,3
15047.0,269,1,343.61999999999995,1
15048.0,64,5,380.57000000000005,3
15049.0,273,1,121.17000000000002,1
15050.0,24,5,1727.17,3
15051.0,22,3,1391.6100000000001,3
15052.0,318,1,215.78,1
15053.0,4,3,697.7900000000001,3
15054.0,11,2,302.1,3
15057.0,274,2,1489.5,1
15058.0,24,11,2124.9900000000002,3
15059.0,40,11,1325.82,3
15060.0,7,4,303.09000000000003,3
15061.0,3,55,54228.740000000005,0
15062.0,70,4,987.86,3
15063.0,212,1,370.79999999999995,1
15065.0,37,6,3135.98,3
15066.0,31,2,760.59,3
15067.0,77,3,1744.76,3
15068.0,45,2,553.36,3
15069.0,178,1,1109.5300000000002,1
15070.0,372,1,106.2,1
15071.0,93,2,982.07,3
15073.0,9,4,612.4300000000001,3
15074.0,104,1,748.87,3
15075.0,77,1,773.03,3
15076.0,172,1,880.8499999999999,1
15078.0,6,38,9623.35,0
15079.0,212,5,893.6600000000001,1
15081.0,21,6,487.34999999999997,3
15083.0,256,1,88.19999999999999,1
15087.0,281,1,306.94,1
15088.0,20,3,1140.27,3
15089.0,9,6,2420.84,3
15090.0,307,1,381.32,1
15091.0,53,2,476.96,3
15092.0,214,2,457.80999999999995,1
15093.0,17,9,4410.14,3
15095.0,103,5,1364.6999999999998,3
15096.0,42,1,219.39,3
15097.0,3,1,248.07999999999998,3
15098.0,181,5,649.5,1
15099.0,83,1,410.48,3
15100.0,329,6,635.1,1
15101.0,8,3,310.03,3
15103.0,30,2,703.3599999999999,3
15104.0,166,3,1002.54,1
15105.0,17,7,2298.9300000000003,3
15106.0,17,7,1407.73,3
15107.0,310,8,247.65999999999997,1
15108.0,141,5,1291.75,3
15109.0,240,2,463.7500000000001,1
15110.0,23,7,970.25,3
15111.0,28,3,1567.4799999999998,3
15113.0,9,4,3439.4099999999994,3
15114.0,29,10,2760.5599999999995,3
15115.0,17,1,340.11,3
15116.0,17,4,1352.75,3
15117.0,14,6,1550.13,3
15118.0,133,1,244.8,3
15119.0,245,1,266.4,1
15120.0,129,2,343.8199999999999,3
15121.0,49,2,457.72,3
15122.0,84,6,1612.1299999999999,3
15123.0,6,2,2199.3100000000004,3
15124.0,22,2,184.19000000000003,3
15125.0,24,23,11117.05,0
15127.0,65,1,406.53000000000003,3
15128.0,59,8,1419.54,3
15129.0,49,11,3447.4,3
15130.0,169,1,330.11000000000007,1
15132.0,17,5,977.93,3
15133.0,127,3,982.4199999999998,3
15134.0,14,8,1387.99,3
15135.0,232,2,127.14999999999998,1
15136.0,2,5,1282.45,3
15139.0,239,2,178.96,1
15140.0,51,8,2350.0,3
15142.0,45,1,498.74000000000007,3
15143.0,225,1,259.45,1
15144.0,7,18,6530.040000000001,0
15145.0,3,4,1194.7300000000002,3
15146.0,164,3,1313.66,1
15147.0,218,2,608.65,1
15148.0,10,1,301.29,3
15149.0,133,1,520.8,3
15150.0,16,11,5303.969999999999,3
15152.0,9,16,4684.24,3
15153.0,30,1,329.25,3
15154.0,73,2,240.26999999999998,3
15156.0,0,3,961.4899999999999,3
15157.0,3,5,1869.4999999999998,3
15158.0,44,1,401.4000000000001,3
15159.0,1,34,18573.68,0
15160.0,356,1,158.16000000000003,1
15163.0,17,2,304.4699999999999,3
15164.0,68,3,843.0499999999998,3
15165.0,372,1,487.75,1
15167.0,320,1,163.00000000000003,1
15168.0,25,1,106.56,3
15171.0,324,2,1034.5,1
15172.0,8,5,1624.05,3
15174.0,322,1,135.75,1
15175.0,71,1,224.14000000000004,3
15178.0,259,1,40.5,1
15179.0,17,7,2186.2000000000007,3
15180.0,366,1,87.5,1
15181.0,65,5,680.28,3
15182.0,153,2,622.8499999999998,1
15184.0,28,2,406.76,3
15185.0,69,1,310.62,3
15186.0,13,2,411.41,3
15187.0,1,18,4670.080000000001,0
15189.0,0,53,15802.140000000001,0
15192.0,119,3,1044.3200000000002,3
15193.0,60,1,499.31999999999994,3
15194.0,2,22,7521.17,0
15195.0,2,1,3861.0,3
15197.0,8,5,656.44,3
15198.0,91,2,193.64,3
15199.0,58,4,1268.6999999999998,3
15201.0,78,11,927.8400000000001,3
15203.0,25,6,1827.8,3
15204.0,356,1,316.58,1
15205.0,84,3,648.8299999999999,3
15206.0,9,4,420.3,3
15208.0,0,6,867.62,3
15210.0,224,1,331.18,1
15211.0,59,2,894.41,3
15212.0,238,2,88.94999999999997,1
15213.0,318,3,325.05,1
15214.0,1,8,1661.44,3
15215.0,44,6,615.9899999999999,3
15216.0,87,1,96.6,3
15218.0,10,11,5756.89,3
15219.0,175,1,305.75,1
15220.0,51,7,1758.9199999999998,3
15221.0,365,2,114.10000000000004,1
15222.0,318,1,585.0,1
15223.0,225,3,454.8999999999999,1
15224.0,357,3,310.47999999999996,1
15225.0,233,1,409.4000000000001,1
15226.0,310,1,154.41,1
15227.0,36,5,1219.4,3
15228.0,65,5,3376.9599999999996,3
15230.0,238,2,429.6,1
15232.0,112,2,612.0600000000001,3
15234.0,276,1,197.00000000000006,1
15235.0,217,12,2247.51,1
15236.0,298,1,321.04999999999995,1
15237.0,1,4,1412.3200000000002,3
15238.0,28,5,1056.54,3
15239.0,9,3,764.34,3
15240.0,44,7,1685.5700000000002,3
15241.0,66,9,1738.5900000000001,3
15243.0,73,1,316.68,3
15244.0,64,2,631.5699999999999,3
15245.0,133,3,2515.84,3
15246.0,237,2,514.15,1
15247.0,121,1,356.0,3
15249.0,31,15,6657.36,3
15251.0,8,15,10327.109999999999,0
15252.0,35,2,740.78,3
15253.0,15,6,915.3,3
15254.0,126,1,300.36000000000007,3
15255.0,66,1,890.85,3
15256.0,148,1,98.45,1
15257.0,280,2,232.14999999999998,1
15258.0,168,2,623.1600000000001,1
15260.0,99,8,1780.7699999999998,3
15261.0,134,1,254.81999999999996,3
15262.0,323,1,178.95000000000002,1
15263.0,106,1,156.50999999999996,3
15264.0,63,1,393.7400000000001,3
15265.0,150,2,1506.12,1
15266.0,337,1,119.30000000000001,1
15267.0,21,5,1717.36,3
15269.0,23,1,408.8,3
15270.0,15,9,2298.2,3
15271.0,6,16,2485.82,3
15272.0,56,2,721.94,3
15274.0,3,2,716.57,3
15275.0,30,2,609.1899999999999,3
15276.0,65,1,135.31,3
15277.0,46,1,255.89999999999998,3
15279.0,354,2,277.40999999999997,1
15280.0,171,1,113.12,1
15281.0,58,12,2239.95,3
15286.0,49,1,240.55,3
15287.0,21,3,485.24,3
15288.0,42,5,2306.5200000000004,3
15289.0,28,4,935.1,3
15290.0,4,21,7803.7699999999995,0
15291.0,25,20,4596.51,0
15292.0,200,1,180.94,1
15296.0,43,10,3610.31,3
15297.0,9,4,635.0400000000001,3
15298.0,1,14,3774.1000000000004,3
15299.0,66,11,3787.09,3
15300.0,63,1,496.43999999999994,3
15301.0,50,14,5028.119999999999,3
15303.0,289,1,574.02,1
15304.0,60,10,680.3000000000002,3
15306.0,63,3,1174.35,3
15307.0,95,1,205.3,3
15308.0,270,2,302.27,1
15311.0,0,118,59419.34,2
15312.0,74,5,921.1,3
15313.0,109,1,52.0,3
15314.0,198,1,327.96999999999997,1
15315.0,63,3,551.54,3
15316.0,326,1,165.0,1
15318.0,3,1,312.62,3
15319.0,283,1,204.5,1
15320.0,43,1,267.13000000000005,3
15321.0,48,4,2650.7299999999996,3
15322.0,63,2,602.97,3
15325.0,103,1,162.29000000000002,3
15326.0,333,1,311.7099999999999,1
15327.0,52,1,208.75,3
15329.0,34,5,1005.5,3
15330.0,31,2,714.9599999999999,3
15332.0,365,4,1661.06,1
15333.0,207,1,1028.56,1
15334.0,156,3,351.67,1
15335.0,53,1,173.97,3
15339.0,65,3,557.5699999999999,3
15341.0,80,1,2020.52,3
15342.0,115,2,391.76,3
15343.0,86,1,364.5,3
15344.0,0,5,476.58000000000004,3
15345.0,34,2,367.69,3
15346.0,332,1,252.42000000000002,1
15347.0,365,1,201.59999999999997,1
15348.0,71,1,158.04,3
15349.0,157,2,473.80999999999995,1
15350.0,372,1,115.65,1
15351.0,11,10,1862.1399999999999,3
15353.0,254,2,777.0200000000002,1
15355.0,28,2,277.05000000000007,3
15356.0,30,10,2766.5,3
15358.0,4,29,8234.8,0
15360.0,39,1,427.92999999999995,3
15361.0,361,1,418.9200000000001,1
15363.0,240,2,318.05,1
15364.0,95,2,913.1900000000002,3
15365.0,25,9,1330.4500000000003,3
15366.0,74,2,602.5100000000001,3
15367.0,56,5,1867.69,3
15368.0,20,1,446.94000000000005,3
15369.0,143,1,-1592.49,1
15370.0,40,8,2360.55,3
15372.0,136,1,2007.4,3
15373.0,7,13,2213.1099999999997,3
15374.0,128,1,168.0,3
15376.0,39,3,1233.3599999999997,3
15379.0,168,8,3631.89,1
15380.0,8,6,1682.3600000000001,3
15381.0,213,2,596.85,1
15382.0,14,8,5927.860000000001,3
15384.0,169,3,635.7600000000001,1
15385.0,39,1,316.88,3
15386.0,185,1,394.14,1
15388.0,269,1,140.54,1
15389.0,171,1,500.0,1
15392.0,4,5,1515.73,3
15393.0,15,2,231.86,3
15394.0,9,4,2183.5400000000004,3
15395.0,325,1,107.45000000000002,1
15396.0,112,1,288.17999999999995,3
15397.0,289,1,94.0,1
15398.0,15,3,1339.63,3
15399.0,0,3,815.77,3
15400.0,91,6,666.7,3
15402.0,148,2,626.77,1
15405.0,188,1,349.1,1
15406.0,17,4,426.60999999999996,3
15407.0,33,4,1056.44,3
15408.0,263,1,267.18,1
15410.0,83,8,3450.8400000000006,3
15411.0,25,5,1346.3799999999999,3
15412.0,170,1,190.53,1
15414.0,9,3,774.9,3
15415.0,312,1,572.81,1
15416.0,64,5,3974.37,3
15417.0,84,1,508.80000000000007,3
15419.0,24,1,135.85999999999999,3
15421.0,58,4,950.36,3
15422.0,322,2,97.7,1
15423.0,37,1,43.5,3
15424.0,253,2,383.34000000000003,1
15426.0,18,7,1429.9,3
15427.0,32,3,1483.14,3
15428.0,14,1,93.78,3
15429.0,26,3,364.9,3
15432.0,22,1,171.19,3
15433.0,78,3,417.87,3
15434.0,7,6,997.4799999999999,3
15435.0,21,1,149.29000000000002,3
15436.0,11,3,1122.5300000000002,3
15437.0,261,1,200.16,1
15438.0,130,1,156.57999999999998,3
15440.0,54,3,383.68,3
15442.0,248,1,594.0,1
15443.0,1,8,3212.16,3
15444.0,8,2,1418.2600000000002,3
15445.0,263,1,113.5,1
15447.0,330,1,155.17,1
15448.0,312,1,494.64,1
15449.0,25,5,971.22,3
15450.0,29,1,429.84,3
15452.0,29,3,538.7299999999999,3
15453.0,1,7,1388.37,3
15454.0,361,1,179.10000000000002,1
15456.0,282,3,447.22,1
15457.0,261,1,237.07,1
15458.0,24,1,161.64,3
15460.0,353,1,216.76,1
15462.0,93,3,234.6,3
15463.0,28,1,126.14,3
15464.0,337,1,1048.85,1
15465.0,19,24,6945.02,0
15466.0,84,1,334.53000000000003,3
15467.0,8,4,511.88000000000005,3
15468.0,34,5,438.46000000000004,3
15469.0,42,4,504.50000000000006,3
15471.0,1,1,469.4799999999999,3
15472.0,112,1,371.5600000000001,3
15473.0,13,10,1465.2,3
15475.0,76,1,454.10999999999996,3
15478.0,39,2,1441.4199999999998,3
15480.0,115,1,905.5,3
15482.0,15,16,6568.72,3
15483.0,160,4,233.81,1
15484.0,0,5,3563.1100000000006,3
15485.0,29,3,2575.0,3
15488.0,92,1,91.32000000000001,3
15489.0,22,4,1090.03,3
15491.0,94,7,3090.85,3
15492.0,27,2,659.4599999999998,3
15493.0,32,7,1967.25,3
15494.0,20,2,1299.23,3
15497.0,17,3,1259.6999999999998,3
15498.0,0,35,12396.46,0
15500.0,7,4,1131.5600000000002,3
15502.0,15,23,5541.460000000001,0
15503.0,362,1,147.09,1
15504.0,80,1,52.83,3
15505.0,52,7,3497.1400000000003,3
15506.0,22,3,979.26,3
15507.0,171,1,492.36000000000007,1
15508.0,188,6,1000.2700000000001,1
15510.0,330,1,250.0,1
15511.0,11,5,909.23,3
15512.0,155,2,121.0,1
15513.0,30,22,14520.080000000002,0
15514.0,11,13,2963.19,3
15516.0,44,3,62.43,3
15517.0,232,1,267.03000000000003,1
15518.0,63,13,1911.8899999999999,3
15520.0,1,1,343.5,3
15521.0,35,13,2574.6499999999996,3
15522.0,32,2,398.84000000000003,3
15523.0,83,1,412.01,3
15524.0,24,1,440.0,3
15525.0,1,4,811.02,3
15526.0,32,2,148.44,3
15527.0,18,10,2348.8200000000006,3
15528.0,253,1,229.32999999999998,1
15529.0,22,12,3967.78,3
15530.0,21,4,1502.3500000000004,3
15531.0,7,2,2007.4399999999996,3
15532.0,24,6,1517.08,3
15533.0,18,5,746.9200000000001,3
15535.0,172,7,459.9,1
15537.0,162,1,110.92000000000002,1
15539.0,6,1,538.46,3
15540.0,10,1,213.30000000000004,3
15541.0,113,1,85.13,3
15543.0,287,1,127.86,1
15544.0,8,11,3542.51,3
15545.0,53,2,292.71999999999997,3
15547.0,6,14,4954.84,3
15549.0,76,4,1655.7599999999998,3
15550.0,3,4,575.6300000000002,3
15551.0,36,1,436.05999999999995,3
15552.0,216,1,90.12,1
15553.0,59,1,437.23,3
15554.0,277,1,217.2,1
15555.0,11,20,4758.200000000001,0
15556.0,23,1,279.77,3
15557.0,28,1,473.65,3
15561.0,11,5,722.7399999999999,3
15562.0,351,1,134.55,1
15563.0,8,7,1319.69,3
15565.0,49,2,173.16000000000003,3
15567.0,18,1,186.01000000000002,3
15568.0,2,3,758.29,3
15569.0,103,5,1375.71,3
15570.0,6,13,4109.97,3
15571.0,11,4,650.4300000000001,3
15572.0,4,7,2552.86,3
15573.0,31,2,607.45,3
15574.0,177,4,702.25,1
15576.0,37,1,940.6700000000001,3
15577.0,150,3,258.88000000000005,1
15578.0,161,1,127.1,1
15579.0,68,2,348.59999999999997,3
15581.0,120,14,3429.9700000000003,3
15582.0,24,3,682.9100000000001,3
15584.0,23,5,722.61,3
15585.0,176,1,455.29999999999995,1
15587.0,49,4,913.6800000000001,3
15589.0,252,4,456.58,1
15590.0,288,1,-30.19,1
15592.0,46,1,388.58,3
15593.0,70,1,199.8,3
15594.0,15,6,1767.53,3
15596.0,100,9,1343.3400000000001,3
15597.0,29,2,315.71999999999997,3
15598.0,34,3,235.68,3
15599.0,26,2,761.74,3
15601.0,10,17,6745.360000000001,0
15602.0,7,15,1083.63,3
15603.0,78,1,48.480000000000004,3
15604.0,51,1,216.39,3
15605.0,35,5,1198.23,3
15606.0,56,11,2422.64,3
15607.0,336,1,104.76,1
15608.0,27,4,1093.68,3
15609.0,182,2,270.03000000000003,1
15610.0,51,1,112.46,3
15611.0,9,15,1568.39,3
15612.0,35,2,195.15,3
15615.0,9,27,10360.04,0
15618.0,32,5,747.0310000000001,3
15619.0,10,1,336.40000000000003,3
15620.0,49,6,1524.4,3
15621.0,3,6,1158.77,3
15622.0,2,16,3224.53,3
15623.0,140,1,301.03,3
15624.0,116,4,588.13,3
15625.0,99,8,1504.56,3
15626.0,74,2,675.8000000000001,3
15628.0,4,10,2865.64,3
15630.0,44,3,1180.3999999999999,3
15632.0,15,10,3147.3100000000004,3
15634.0,16,1,243.55,3
15636.0,89,2,724.76,3
15637.0,52,1,223.36,3
15638.0,300,1,-94.0,1
15639.0,133,1,425.32,3
15640.0,3,17,12433.34,0
15641.0,104,4,1887.2,3
15643.0,178,6,647.4000000000001,1
15644.0,165,4,812.9999999999999,1
15645.0,18,1,612.01,3
15646.0,157,4,425.14,1
15648.0,203,4,599.9,1
15649.0,335,2,816.0,1
15651.0,36,3,646.3,3
15652.0,90,1,337.74,3
15653.0,92,2,877.4399999999999,3
15654.0,8,2,922.5300000000001,3
15655.0,232,2,511.32000000000005,1
15656.0,44,4,748.5,3
15657.0,22,1,30.0,3
15658.0,189,8,958.9,1
15659.0,43,1,306.45000000000005,3
15660.0,24,12,1552.0099999999998,3
15661.0,316,2,309.8,1
15663.0,105,1,138.14,3
15664.0,50,2,358.63,3
